"ensembl_gene_id";"agambiae_eg_gene"
"ASTE004715";"AGAP011741"
"ASTE004724";"AGAP011753"
"ASTE004721";"AGAP011750"
"ASTE004716";"AGAP011743"
"ASTE004720";"AGAP011749"
"ASTE004736";"AGAP011769"
"ASTE004731";"AGAP011763"
"ASTE004739";"AGAP011772"
"ASTE004732";"AGAP011765"
"ASTE004740";"AGAP011775"
"ASTE004725";"AGAP011754"
"ASTE004727";"AGAP011759"
"ASTE004729";"AGAP011761"
"ASTE004733";"AGAP011766"
"ASTE004726";"AGAP011757"
"ASTE004728";"AGAP011760"
"ASTE004692";"AGAP011720"
"ASTE004693";"AGAP011721"
"ASTE004695";"AGAP011722"
"ASTE004700";"AGAP011726"
"ASTE004702";"AGAP011728"
"ASTE004702";"AGAP028535"
"ASTE004714";"AGAP028536"
"ASTE004718";"AGAP011746"
"ASTE004719";"AGAP011748"
"ASTE004719";"AGAP011747"
"ASTE004734";"AGAP011767"
"ASTE004737";"AGAP011770"
"ASTE009814";"AGAP001917"
"ASTE009815";"AGAP001916"
"ASTE009812";"AGAP001923"
"ASTE009823";"AGAP001908"
"ASTE009818";"AGAP001913"
"ASTE009822";"AGAP001909"
"ASTE009821";"AGAP001910"
"ASTE009817";"AGAP001914"
"ASTE009827";"AGAP001901"
"ASTE009832";"AGAP001896"
"ASTE009824";"AGAP001907"
"ASTE009831";"AGAP001897"
"ASTE009834";"AGAP001894"
"ASTE009826";"AGAP001902"
"ASTE009829";"AGAP001899"
"ASTE009841";"AGAP001884"
"ASTE009851";"AGAP001872"
"ASTE009847";"AGAP001879"
"ASTE009854";"AGAP001867"
"ASTE015881";"AGAP001173"
"ASTE009861";"AGAP001863"
"ASTE009864";"AGAP001861"
"ASTE009869";"AGAP001854"
"ASTE009869";"AGAP012898"
"ASTE009870";"AGAP001828"
"ASTE009873";"AGAP002274"
"ASTE009830";"AGAP002022"
"ASTE009838";"AGAP001887"
"ASTE009844";"AGAP013155"
"ASTE009839";"AGAP001886"
"ASTE009852";"AGAP001871"
"ASTE009849";"AGAP001877"
"ASTE009853";"AGAP001870"
"ASTE009867";"AGAP001858"
"ASTE009813";"AGAP001919"
"ASTE009820";"AGAP001911"
"ASTE009820";"AGAP012906"
"ASTE009816";"AGAP001915"
"ASTE009828";"AGAP001900"
"ASTE009837";"AGAP001888"
"ASTE009845";"AGAP013102"
"ASTE009835";"AGAP001891"
"ASTE009840";"AGAP001885"
"ASTE009848";"AGAP001878"
"ASTE009846";"AGAP001880"
"ASTE009850";"AGAP001874"
"ASTE009855";"AGAP013033"
"ASTE009858";"AGAP013371"
"ASTE009859";"AGAP001865"
"ASTE009863";"AGAP001862"
"ASTE009865";"AGAP001859"
"ASTE009866";"AGAP013198"
"ASTE009871";"AGAP001827"
"ASTE009872";"AGAP002275"
"ASTE015959";"AGAP002206"
"ASTE015959";"AGAP002204"
"ASTE009819";"AGAP001912"
"ASTE009833";"AGAP001895"
"ASTE009842";"AGAP001883"
"ASTE009843";"AGAP001882"
"ASTE009857";"AGAP001866"
"ASTE009868";"AGAP001856"
"ASTE015087";"AGAP001898"
"ASTE015085";"AGAP001905"
"ASTE002727";"AGAP006064"
"ASTE002728";"AGAP006063"
"ASTE002732";"AGAP006060"
"ASTE002748";"AGAP006045"
"ASTE002751";"AGAP006041"
"ASTE002761";"AGAP006030"
"ASTE002724";"AGAP006068"
"ASTE002714";"AGAP006083"
"ASTE002715";"AGAP006082"
"ASTE002718";"AGAP006074"
"ASTE002717";"AGAP006076"
"ASTE002717";"AGAP006077"
"ASTE002720";"AGAP006072"
"ASTE002721";"AGAP006071"
"ASTE002730";"AGAP006062"
"ASTE002726";"AGAP006065"
"ASTE002734";"AGAP006059"
"ASTE002746";"AGAP006046"
"ASTE002736";"AGAP006056"
"ASTE002739";"AGAP006054"
"ASTE002741";"AGAP006051"
"ASTE002737";"AGAP006057"
"ASTE002740";"AGAP006052"
"ASTE002742";"AGAP006050"
"ASTE002743";"AGAP008553"
"ASTE002752";"AGAP006040"
"ASTE002754";"AGAP006039"
"ASTE002750";"AGAP006044"
"ASTE002756";"AGAP006036"
"ASTE002759";"AGAP006031"
"ASTE002760";"AGAP006032"
"ASTE002762";"AGAP006029"
"ASTE002757";"AGAP006034"
"ASTE002765";"AGAP006027"
"ASTE002719";"AGAP006073"
"ASTE002723";"AGAP006069"
"ASTE002725";"AGAP028607"
"ASTE002731";"AGAP006061"
"ASTE002735";"AGAP006058"
"ASTE002738";"AGAP006055"
"ASTE002753";"AGAP006038"
"ASTE002758";"AGAP006033"
"ASTE002763";"AGAP006028"
"ASTE007797";"AGAP006622"
"ASTE007800";"AGAP006619"
"ASTE007802";"AGAP006616"
"ASTE007804";"AGAP006614"
"ASTE007813";"AGAP006606"
"ASTE007835";"AGAP006584"
"ASTE007835";"AGAP006586"
"ASTE007835";"AGAP006582"
"ASTE007840";"AGAP006580"
"ASTE007845";"AGAP006573"
"ASTE007866";"AGAP005792"
"ASTE007868";"AGAP005793"
"ASTE007815";"AGAP006605"
"ASTE007854";"AGAP006566"
"ASTE007854";"AGAP006564"
"ASTE007854";"AGAP006562"
"ASTE007853";"AGAP006568"
"ASTE007861";"AGAP007012"
"ASTE007859";"AGAP006551"
"ASTE007870";"AGAP005795"
"ASTE007789";"AGAP006631"
"ASTE007795";"AGAP006624"
"ASTE007792";"AGAP006627"
"ASTE007793";"AGAP006626"
"ASTE007799";"AGAP006620"
"ASTE007801";"AGAP006617"
"ASTE007803";"AGAP006615"
"ASTE007805";"AGAP006613"
"ASTE007807";"AGAP006611"
"ASTE007806";"AGAP006612"
"ASTE007790";"AGAP006630"
"ASTE007817";"AGAP006603"
"ASTE007812";"AGAP006607"
"ASTE007816";"AGAP006604"
"ASTE007821";"AGAP006599"
"ASTE007818";"AGAP006602"
"ASTE007809";"AGAP006609"
"ASTE007811";"AGAP006608"
"ASTE007826";"AGAP006593"
"ASTE007823";"AGAP006596"
"ASTE007825";"AGAP006594"
"ASTE007824";"AGAP006595"
"ASTE007850";"AGAP006571"
"ASTE007856";"AGAP006561"
"ASTE007856";"AGAP006558"
"ASTE007856";"AGAP028428"
"ASTE007856";"AGAP028429"
"ASTE007856";"AGAP006557"
"ASTE007856";"AGAP006556"
"ASTE007856";"AGAP006563"
"ASTE007847";"AGAP006572"
"ASTE007841";"AGAP006579"
"ASTE007843";"AGAP006575"
"ASTE007852";"AGAP006569"
"ASTE007851";"AGAP006570"
"ASTE007855";"AGAP006560"
"ASTE007855";"AGAP006559"
"ASTE007855";"AGAP006555"
"ASTE007857";"AGAP006553"
"ASTE007858";"AGAP006552"
"ASTE007791";"AGAP006629"
"ASTE007794";"AGAP006625"
"ASTE007796";"AGAP006623"
"ASTE007798";"AGAP006621"
"ASTE007808";"AGAP006610"
"ASTE007819";"AGAP006601"
"ASTE007820";"AGAP006600"
"ASTE007822";"AGAP006598"
"ASTE007828";"AGAP006591"
"ASTE007833";"AGAP006590"
"ASTE007844";"AGAP006574"
"ASTE007842";"AGAP006576"
"ASTE007865";"AGAP005790"
"ASTE007869";"AGAP005794"
"ASTE002192";"AGAP008819"
"ASTE002196";"AGAP008822"
"ASTE002199";"AGAP008826"
"ASTE002207";"AGAP008832"
"ASTE002208";"AGAP008833"
"ASTE002218";"AGAP008844"
"ASTE002187";"AGAP008814"
"ASTE002197";"AGAP028559"
"ASTE002190";"AGAP008817"
"ASTE002188";"AGAP008815"
"ASTE002189";"AGAP008816"
"ASTE002191";"AGAP008818"
"ASTE002206";"AGAP008831"
"ASTE002202";"AGAP008827"
"ASTE002203";"AGAP028123"
"ASTE002213";"AGAP008838"
"ASTE002214";"AGAP008839"
"ASTE002215";"AGAP008842"
"ASTE002219";"AGAP008845"
"ASTE015899";"AGAP010714"
"ASTE015900";"AGAP005514"
"ASTE002221";"AGAP008848"
"ASTE002212";"AGAP008837"
"ASTE002220";"AGAP008846"
"ASTE002211";"AGAP008836"
"ASTE002193";"AGAP008821"
"ASTE002198";"AGAP008823"
"ASTE002198";"AGAP012545"
"ASTE002198";"AGAP008824"
"ASTE002198";"AGAP008825"
"ASTE002204";"AGAP008828"
"ASTE002205";"AGAP008830"
"ASTE002200";"AGAP028025"
"ASTE002217";"AGAP008843"
"ASTE015953";"AGAP013128"
"ASTE011789";"AGAP001459"
"ASTE008451";"AGAP011025"
"ASTE008461";"AGAP010984"
"ASTE008461";"AGAP012880"
"ASTE008449";"AGAP011027"
"ASTE008450";"AGAP011026"
"ASTE008452";"AGAP011018"
"ASTE008457";"AGAP012808"
"ASTE008457";"AGAP010988"
"ASTE008471";"AGAP028030"
"ASTE008472";"AGAP011973"
"ASTE008468";"AGAP011969"
"ASTE008465";"AGAP011967"
"ASTE008470";"AGAP011972"
"ASTE008464";"AGAP011965"
"ASTE008469";"AGAP011970"
"ASTE008477";"AGAP011978"
"ASTE015913";"AGAP009408"
"ASTE015913";"AGAP009409"
"ASTE008488";"AGAP011992"
"ASTE008481";"AGAP011984"
"ASTE008484";"AGAP011987"
"ASTE008493";"AGAP011996"
"ASTE008501";"AGAP012005"
"ASTE008499";"AGAP012003"
"ASTE008500";"AGAP012004"
"ASTE008498";"AGAP012002"
"ASTE008506";"AGAP028012"
"ASTE008507";"AGAP012009"
"ASTE008510";"AGAP012012"
"ASTE008515";"AGAP012017"
"ASTE008518";"AGAP012019"
"ASTE008473";"AGAP011974"
"ASTE008475";"AGAP028540"
"ASTE008475";"AGAP011977"
"ASTE008474";"AGAP011975"
"ASTE008476";"AGAP028130"
"ASTE008479";"AGAP011982"
"ASTE008485";"AGAP011988"
"ASTE008486";"AGAP011989"
"ASTE008492";"AGAP028099"
"ASTE008497";"AGAP012001"
"ASTE008519";"AGAP027981"
"ASTE008519";"AGAP012022"
"ASTE008519";"AGAP012504"
"ASTE008520";"AGAP012020"
"ASTE008520";"AGAP028075"
"ASTE008454";"AGAP010992"
"ASTE008456";"AGAP010985"
"ASTE008463";"AGAP011964"
"ASTE008466";"AGAP011968"
"ASTE008478";"AGAP011979"
"ASTE008480";"AGAP011983"
"ASTE008483";"AGAP011985"
"ASTE008494";"AGAP011997"
"ASTE008490";"AGAP011993"
"ASTE008495";"AGAP012000"
"ASTE008505";"AGAP012008"
"ASTE008512";"AGAP012014"
"ASTE008513";"AGAP012016"
"ASTE008513";"AGAP027992"
"ASTE008516";"AGAP012018"
"ASTE008453";"AGAP010997"
"ASTE008453";"AGAP010998"
"ASTE008453";"AGAP011000"
"ASTE008453";"AGAP010995"
"ASTE008453";"AGAP010994"
"ASTE008453";"AGAP011002"
"ASTE008453";"AGAP010996"
"ASTE008455";"AGAP010990"
"ASTE008462";"AGAP010983"
"ASTE008491";"AGAP011994"
"ASTE008502";"AGAP012006"
"ASTE008504";"AGAP012007"
"ASTE008509";"AGAP012010"
"ASTE008511";"AGAP012013"
"ASTE002390";"AGAP001413"
"ASTE002394";"AGAP001416"
"ASTE002398";"AGAP001418"
"ASTE002424";"AGAP001439"
"ASTE002425";"AGAP001439"
"ASTE002436";"AGAP001959"
"ASTE002408";"AGAP013122"
"ASTE002414";"AGAP013434"
"ASTE002386";"AGAP001411"
"ASTE002389";"AGAP001412"
"ASTE002391";"AGAP001414"
"ASTE002400";"AGAP001419"
"ASTE002411";"AGAP001430"
"ASTE002404";"AGAP001424"
"ASTE002405";"AGAP001425"
"ASTE002402";"AGAP001421"
"ASTE002406";"AGAP001426"
"ASTE002410";"AGAP001429"
"ASTE002412";"AGAP001432"
"ASTE002418";"AGAP001435"
"ASTE002419";"AGAP001438"
"ASTE002420";"AGAP001440"
"ASTE002421";"AGAP001442"
"ASTE002427";"AGAP001446"
"ASTE002431";"AGAP001447"
"ASTE002437";"AGAP001960"
"ASTE002426";"AGAP001445"
"ASTE002432";"AGAP001448"
"ASTE002433";"AGAP001449"
"ASTE002434";"AGAP001450"
"ASTE002393";"AGAP001415"
"ASTE002397";"AGAP001417"
"ASTE002399";"AGAP001419"
"ASTE002407";"AGAP001427"
"ASTE002409";"AGAP001428"
"ASTE002401";"AGAP001420"
"ASTE002403";"AGAP001423"
"ASTE002416";"AGAP001434"
"ASTE002415";"AGAP001433"
"ASTE002422";"AGAP001443"
"ASTE002435";"AGAP001451"
"ASTE003965";"AGAP004454"
"ASTE003979";"AGAP004468"
"ASTE003992";"AGAP004481"
"ASTE003924";"AGAP004410"
"ASTE003988";"AGAP004477"
"ASTE003989";"AGAP004478"
"ASTE004005";"AGAP004496"
"ASTE004023";"AGAP004514"
"ASTE004026";"AGAP004517"
"ASTE004034";"AGAP004528"
"ASTE004039";"AGAP004534"
"ASTE004041";"AGAP004537"
"ASTE004043";"AGAP004544"
"ASTE004068";"AGAP013053"
"ASTE003951";"AGAP004441"
"ASTE003953";"AGAP004443"
"ASTE003960";"AGAP013542"
"ASTE003980";"AGAP004470"
"ASTE003968";"AGAP004457"
"ASTE003995";"AGAP004485"
"ASTE003929";"AGAP004416"
"ASTE003919";"AGAP013017"
"ASTE004003";"AGAP004494"
"ASTE004017";"AGAP004508"
"ASTE004067";"AGAP004572"
"ASTE003958";"AGAP004451"
"ASTE003918";"AGAP004405"
"ASTE003917";"AGAP004404"
"ASTE003917";"AGAP012833"
"ASTE003973";"AGAP004461"
"ASTE003970";"AGAP004459"
"ASTE003977";"AGAP004466"
"ASTE003974";"AGAP005092"
"ASTE003974";"AGAP004462"
"ASTE003976";"AGAP004464"
"ASTE003978";"AGAP004467"
"ASTE003997";"AGAP004487"
"ASTE003990";"AGAP004479"
"ASTE003991";"AGAP004480"
"ASTE003993";"AGAP004483"
"ASTE003994";"AGAP004484"
"ASTE003996";"AGAP004486"
"ASTE003998";"AGAP004488"
"ASTE003999";"AGAP004491"
"ASTE003931";"AGAP004419"
"ASTE003927";"AGAP004413"
"ASTE003927";"AGAP004427"
"ASTE003928";"AGAP004414"
"ASTE003922";"AGAP004408"
"ASTE003921";"AGAP004407"
"ASTE003930";"AGAP004417"
"ASTE004010";"AGAP004501"
"ASTE004009";"AGAP012575"
"ASTE004009";"AGAP004500"
"ASTE003932";"AGAP004420"
"ASTE004006";"AGAP004497"
"ASTE004007";"AGAP004498"
"ASTE004008";"AGAP004499"
"ASTE003923";"AGAP004409"
"ASTE003933";"AGAP004422"
"ASTE004018";"AGAP004509"
"ASTE004020";"AGAP004510"
"ASTE004011";"AGAP004502"
"ASTE004014";"AGAP004506"
"ASTE004016";"AGAP004507"
"ASTE004019";"AGAP004507"
"ASTE004028";"AGAP004519"
"ASTE004030";"AGAP004521"
"ASTE004024";"AGAP013399"
"ASTE004024";"AGAP000186"
"ASTE004024";"AGAP004515"
"ASTE004027";"AGAP004518"
"ASTE004035";"AGAP004529"
"ASTE004036";"AGAP004530"
"ASTE004042";"AGAP004541"
"ASTE004038";"AGAP004532"
"ASTE004040";"AGAP004535"
"ASTE004037";"AGAP004531"
"ASTE004050";"AGAP004551"
"ASTE004051";"AGAP004552"
"ASTE004044";"AGAP028407"
"ASTE004048";"AGAP004549"
"ASTE004049";"AGAP004550"
"ASTE004056";"AGAP004556"
"ASTE004059";"AGAP004560"
"ASTE004057";"AGAP004557"
"ASTE004060";"AGAP004562"
"ASTE004063";"AGAP013164"
"ASTE004070";"AGAP004574"
"ASTE004071";"AGAP004573"
"ASTE004061";"AGAP004564"
"ASTE004066";"AGAP004572"
"ASTE004065";"AGAP004571"
"ASTE003934";"AGAP004423"
"ASTE003936";"AGAP004428"
"ASTE003936";"AGAP004426"
"ASTE003937";"AGAP004429"
"ASTE003943";"AGAP004434"
"ASTE003939";"AGAP004431"
"ASTE003944";"AGAP004435"
"ASTE003948";"AGAP004439"
"ASTE003947";"AGAP004438"
"ASTE003949";"AGAP013507"
"ASTE003959";"AGAP004450"
"ASTE003957";"AGAP004448"
"ASTE003961";"AGAP004452"
"ASTE003916";"AGAP004403"
"ASTE003966";"AGAP004455"
"ASTE003984";"AGAP013052"
"ASTE003985";"AGAP004474"
"ASTE003983";"AGAP004473"
"ASTE003983";"AGAP004472"
"ASTE003986";"AGAP004475"
"ASTE003969";"AGAP004458"
"ASTE003971";"AGAP004460"
"ASTE003975";"AGAP004463"
"ASTE003981";"AGAP004469"
"ASTE003982";"AGAP004471"
"ASTE003987";"AGAP004476"
"ASTE004000";"AGAP004492"
"ASTE004004";"AGAP004495"
"ASTE003925";"AGAP004411"
"ASTE004012";"AGAP004503"
"ASTE004013";"AGAP004504"
"ASTE003926";"AGAP004412"
"ASTE004022";"AGAP004513"
"ASTE004029";"AGAP004520"
"ASTE004031";"AGAP004523"
"ASTE004025";"AGAP004516"
"ASTE004032";"AGAP004524"
"ASTE004033";"AGAP004527"
"ASTE004045";"AGAP004545"
"ASTE004047";"AGAP004548"
"ASTE004046";"AGAP004546"
"ASTE004053";"AGAP004554"
"ASTE004053";"AGAP004555"
"ASTE004058";"AGAP004558"
"ASTE004052";"AGAP004553"
"ASTE004072";"AGAP004575"
"ASTE004073";"AGAP028588"
"ASTE004064";"AGAP004569"
"ASTE004064";"AGAP004568"
"ASTE004064";"AGAP004570"
"ASTE003941";"AGAP012714"
"ASTE003941";"AGAP004433"
"ASTE003938";"AGAP004430"
"ASTE003942";"AGAP004432"
"ASTE003942";"AGAP012969"
"ASTE003942";"AGAP012872"
"ASTE003945";"AGAP004437"
"ASTE003935";"AGAP004424"
"ASTE003950";"AGAP004440"
"ASTE003954";"AGAP004444"
"ASTE003954";"AGAP004442"
"ASTE003955";"AGAP004446"
"ASTE003952";"AGAP004443"
"ASTE003956";"AGAP004447"
"ASTE003962";"AGAP013508"
"ASTE003963";"AGAP004453"
"ASTE014445";"AGAP004533"
"ASTE008235";"AGAP011580"
"ASTE008237";"AGAP027998"
"ASTE008238";"AGAP011583"
"ASTE008239";"AGAP011584"
"ASTE008244";"AGAP011590"
"ASTE008248";"AGAP011217"
"ASTE008247";"AGAP011218"
"ASTE008257";"AGAP011211"
"ASTE008260";"AGAP011207"
"ASTE008253";"AGAP011215"
"ASTE008262";"AGAP011204"
"ASTE008265";"AGAP028621"
"ASTE008266";"AGAP011199"
"ASTE008264";"AGAP011202"
"ASTE008271";"AGAP011195"
"ASTE008242";"AGAP011588"
"ASTE008243";"AGAP011589"
"ASTE008240";"AGAP011586"
"ASTE008251";"AGAP011216"
"ASTE008245";"AGAP011220"
"ASTE008246";"AGAP028516"
"ASTE008252";"AGAP011214"
"ASTE008259";"AGAP011208"
"ASTE008261";"AGAP011205"
"ASTE008272";"AGAP011194"
"ASTE008236";"AGAP011581"
"ASTE008241";"AGAP011587"
"ASTE008254";"AGAP011214"
"ASTE008255";"AGAP011213"
"ASTE008258";"AGAP011210"
"ASTE008263";"AGAP011203"
"ASTE008267";"AGAP011198"
"ASTE008268";"AGAP011197"
"ASTE008256";"AGAP011212"
"ASTE008270";"AGAP011196"
"ASTE001543";"AGAP012267"
"ASTE001544";"AGAP012268"
"ASTE001547";"AGAP012272"
"ASTE001564";"AGAP012850"
"ASTE001564";"AGAP012294"
"ASTE001564";"AGAP012293"
"ASTE001565";"AGAP012295"
"ASTE001574";"AGAP012303"
"ASTE001588";"AGAP012316"
"ASTE001589";"AGAP012317"
"ASTE001558";"AGAP012285"
"ASTE001558";"AGAP012286"
"ASTE001560";"AGAP012288"
"ASTE001562";"AGAP012290"
"ASTE001537";"AGAP012257"
"ASTE001538";"AGAP012258"
"ASTE001549";"AGAP012274"
"ASTE001548";"AGAP012273"
"ASTE001550";"AGAP012275"
"ASTE001552";"AGAP012279"
"ASTE001567";"AGAP012296"
"ASTE015862";"AGAP011070"
"ASTE001557";"AGAP012284"
"ASTE001557";"AGAP012879"
"ASTE001555";"AGAP012282"
"ASTE001556";"AGAP012283"
"ASTE001561";"AGAP012289"
"ASTE001559";"AGAP012287"
"ASTE001554";"AGAP012281"
"ASTE001568";"AGAP012297"
"ASTE001570";"AGAP012299"
"ASTE001573";"AGAP012302"
"ASTE001577";"AGAP012306"
"ASTE001575";"AGAP012304"
"ASTE001576";"AGAP012305"
"ASTE001579";"AGAP012307"
"ASTE001580";"AGAP012308"
"ASTE001585";"AGAP012314"
"ASTE001591";"AGAP012319"
"ASTE001587";"AGAP012315"
"ASTE001593";"AGAP012324"
"ASTE001590";"AGAP012318"
"ASTE001539";"AGAP012259"
"ASTE001542";"AGAP012265"
"ASTE001545";"AGAP012817"
"ASTE001545";"AGAP012827"
"ASTE001545";"AGAP012777"
"ASTE001551";"AGAP028071"
"ASTE001551";"AGAP028661"
"ASTE001551";"AGAP028662"
"ASTE001551";"AGAP008808"
"ASTE001551";"AGAP008911"
"ASTE001551";"AGAP028707"
"ASTE001551";"AGAP011669"
"ASTE001551";"AGAP000411"
"ASTE001551";"AGAP005303"
"ASTE001546";"AGAP012271"
"ASTE001553";"AGAP012280"
"ASTE001571";"AGAP012301"
"ASTE001581";"AGAP012309"
"ASTE001582";"AGAP028638"
"ASTE001586";"AGAP012313"
"ASTE001592";"AGAP012321"
"ASTE008099";"AGAP003439"
"ASTE008124";"AGAP003422"
"ASTE008122";"AGAP003425"
"ASTE008125";"AGAP003421"
"ASTE008117";"AGAP003433"
"ASTE008042";"AGAP012949"
"ASTE008045";"AGAP013545"
"ASTE008079";"AGAP003036"
"ASTE008090";"AGAP003047"
"ASTE008113";"AGAP003438"
"ASTE008121";"AGAP003428"
"ASTE008052";"AGAP003009"
"ASTE008039";"AGAP013498"
"ASTE008040";"AGAP002999"
"ASTE008050";"AGAP003007"
"ASTE008050";"AGAP003006"
"ASTE008048";"AGAP003004"
"ASTE008051";"AGAP003008"
"ASTE008044";"AGAP013105"
"ASTE008047";"AGAP003003"
"ASTE008049";"AGAP013439"
"ASTE008049";"AGAP003005"
"ASTE008054";"AGAP003010"
"ASTE008059";"AGAP003016"
"ASTE008061";"AGAP003017"
"ASTE008055";"AGAP003012"
"ASTE008067";"AGAP003025"
"ASTE008057";"AGAP003014"
"ASTE008069";"AGAP003028"
"ASTE008058";"AGAP003015"
"ASTE008063";"AGAP003020"
"ASTE008064";"AGAP003021"
"ASTE008060";"AGAP003018"
"ASTE008062";"AGAP003019"
"ASTE008065";"AGAP003023"
"ASTE008083";"AGAP013029"
"ASTE008080";"AGAP003037"
"ASTE008070";"AGAP003029"
"ASTE008076";"AGAP003033"
"ASTE008087";"AGAP003041"
"ASTE008089";"AGAP003043"
"ASTE008091";"AGAP003048"
"ASTE008098";"AGAP003440"
"ASTE008097";"AGAP003052"
"ASTE008115";"AGAP003437"
"ASTE008095";"AGAP003050"
"ASTE008096";"AGAP003051"
"ASTE008092";"AGAP003049"
"ASTE008126";"AGAP003420"
"ASTE008119";"AGAP003431"
"ASTE008123";"AGAP003424"
"ASTE008116";"AGAP003434"
"ASTE008118";"AGAP003432"
"ASTE008041";"AGAP003000"
"ASTE008046";"AGAP003001"
"ASTE008066";"AGAP003024"
"ASTE008068";"AGAP003027"
"ASTE008056";"AGAP003013"
"ASTE008077";"AGAP003034"
"ASTE008081";"AGAP003038"
"ASTE008085";"AGAP003039"
"ASTE008073";"AGAP028611"
"ASTE008074";"AGAP003032"
"ASTE008071";"AGAP003030"
"ASTE008078";"AGAP003035"
"ASTE008075";"AGAP013505"
"ASTE008086";"AGAP003040"
"ASTE008088";"AGAP003042"
"ASTE008094";"AGAP013473"
"ASTE008093";"AGAP013062"
"ASTE000496";"AGAP002591"
"ASTE000505";"AGAP002580"
"ASTE000523";"AGAP002566"
"ASTE000515";"AGAP002572"
"ASTE000501";"AGAP002585"
"ASTE000522";"AGAP002567"
"ASTE000491";"AGAP002596"
"ASTE000492";"AGAP002595"
"ASTE000494";"AGAP013451"
"ASTE000493";"AGAP013229"
"ASTE000495";"AGAP013318"
"ASTE000498";"AGAP002588"
"ASTE000499";"AGAP002587"
"ASTE000500";"AGAP002586"
"ASTE000511";"AGAP002576"
"ASTE000513";"AGAP002575"
"ASTE000519";"AGAP002570"
"ASTE000521";"AGAP002568"
"ASTE000518";"AGAP002571"
"ASTE000520";"AGAP002569"
"ASTE000488";"AGAP002598"
"ASTE000490";"AGAP013190"
"ASTE000489";"AGAP002597"
"ASTE000503";"AGAP002583"
"ASTE000504";"AGAP002581"
"ASTE000506";"AGAP002579"
"ASTE000514";"AGAP002573"
"ASTE006761";"AGAP010516"
"ASTE006763";"AGAP010513"
"ASTE006767";"AGAP010512"
"ASTE006768";"AGAP010511"
"ASTE006793";"AGAP010486"
"ASTE006792";"AGAP028205"
"ASTE006759";"AGAP010518"
"ASTE006773";"AGAP010506"
"ASTE006775";"AGAP010503"
"ASTE006757";"AGAP010520"
"ASTE006756";"AGAP010530"
"ASTE006755";"AGAP010531"
"ASTE006760";"AGAP010517"
"ASTE006762";"AGAP010514"
"ASTE006758";"AGAP010519"
"ASTE006764";"AGAP010513"
"ASTE006765";"AGAP028498"
"ASTE006770";"AGAP010509"
"ASTE006771";"AGAP010508"
"ASTE006774";"AGAP010504"
"ASTE006774";"AGAP010505"
"ASTE006786";"AGAP010491"
"ASTE006790";"AGAP010488"
"ASTE006780";"AGAP010499"
"ASTE006777";"AGAP010502"
"ASTE006782";"AGAP010497"
"ASTE006784";"AGAP010493"
"ASTE006787";"AGAP010490"
"ASTE006783";"AGAP010494"
"ASTE006766";"AGAP028497"
"ASTE006769";"AGAP010510"
"ASTE006772";"AGAP010507"
"ASTE015946";"AGAP002870"
"ASTE006778";"AGAP010501"
"ASTE006776";"AGAP010503"
"ASTE006781";"AGAP010498"
"ASTE006779";"AGAP010500"
"ASTE006785";"AGAP010492"
"ASTE006788";"AGAP010489"
"ASTE004315";"AGAP011170"
"ASTE004310";"AGAP000107"
"ASTE004317";"AGAP000112"
"ASTE004322";"AGAP000118"
"ASTE004332";"AGAP000515"
"ASTE004332";"AGAP000516"
"ASTE004336";"AGAP000508"
"ASTE004342";"AGAP000502"
"ASTE004349";"AGAP000500"
"ASTE004350";"AGAP000499"
"ASTE004344";"AGAP013382"
"ASTE004362";"AGAP000491"
"ASTE004319";"AGAP000115"
"ASTE004325";"AGAP000522"
"ASTE004352";"AGAP000497"
"ASTE004312";"AGAP000108"
"ASTE004313";"AGAP000109"
"ASTE004308";"AGAP000104"
"ASTE004316";"AGAP000113"
"ASTE004306";"AGAP000102"
"ASTE004314";"AGAP000110"
"ASTE004323";"AGAP000119"
"ASTE004321";"AGAP000117"
"ASTE004318";"AGAP000114"
"ASTE004320";"AGAP000116"
"ASTE004324";"AGAP000120"
"ASTE004326";"AGAP000521"
"ASTE004327";"AGAP000520"
"ASTE004334";"AGAP000512"
"ASTE004333";"AGAP000514"
"ASTE004351";"AGAP000498"
"ASTE004353";"AGAP000496"
"ASTE004346";"AGAP002022"
"ASTE004347";"AGAP002022"
"ASTE004355";"AGAP013262"
"ASTE004348";"AGAP002022"
"ASTE004359";"AGAP013265"
"ASTE004363";"AGAP028591"
"ASTE004364";"AGAP000489"
"ASTE004358";"AGAP000494"
"ASTE004358";"AGAP000493"
"ASTE004361";"AGAP000492"
"ASTE004328";"AGAP000519"
"ASTE004337";"AGAP000507"
"ASTE004338";"AGAP000506"
"ASTE004335";"AGAP000509"
"ASTE004340";"AGAP000504"
"ASTE004354";"AGAP012107"
"ASTE004354";"AGAP000495"
"ASTE004354";"AGAP011076"
"ASTE004360";"AGAP000494"
"ASTE004360";"AGAP000493"
"ASTE009004";"AGAP002407"
"ASTE008999";"AGAP002401"
"ASTE008995";"AGAP002398"
"ASTE009000";"AGAP002402"
"ASTE009002";"AGAP002405"
"ASTE009003";"AGAP002406"
"ASTE009018";"AGAP002422"
"ASTE009017";"AGAP002421"
"ASTE009011";"AGAP002413"
"ASTE009016";"AGAP002420"
"ASTE015872";"AGAP009803"
"ASTE009010";"AGAP002412"
"ASTE009014";"AGAP002417"
"ASTE009012";"AGAP002414"
"ASTE009030";"AGAP003243"
